match_id,batsman,opposition,venue,runs
26,SK Raina,Kings XI Punjab,Saurashtra Cricket Association Stadium,32
26,WP Saha,Gujarat Lions,Saurashtra Cricket Association Stadium,10
27,AB de Villiers,Kolkata Knight Riders,Eden Gardens,8
27,C de Grandhomme,Royal Challengers Bangalore,Eden Gardens,0
27,CH Gayle,Kolkata Knight Riders,Eden Gardens,7
27,CR Woakes,Royal Challengers Bangalore,Eden Gardens,18
27,G Gambhir,Royal Challengers Bangalore,Eden Gardens,14
27,KM Jadhav,Kolkata Knight Riders,Eden Gardens,9
27,Kuldeep Yadav,Royal Challengers Bangalore,Eden Gardens,4
27,MK Pandey,Royal Challengers Bangalore,Eden Gardens,15
27,Mandeep Singh,Kolkata Knight Riders,Eden Gardens,1
27,NM Coulter-Nile,Royal Challengers Bangalore,Eden Gardens,2
27,P Negi,Kolkata Knight Riders,Eden Gardens,2
27,RV Uthappa,Royal Challengers Bangalore,Eden Gardens,11
27,S Aravind,Kolkata Knight Riders,Eden Gardens,5
27,S Badree,Kolkata Knight Riders,Eden Gardens,0
27,SA Yadav,Royal Challengers Bangalore,Eden Gardens,15
27,SP Narine,Royal Challengers Bangalore,Eden Gardens,34
27,STR Binny,Kolkata Knight Riders,Eden Gardens,8
27,TS Mills,Kolkata Knight Riders,Eden Gardens,2
27,UT Yadav,Royal Challengers Bangalore,Eden Gardens,2
27,V Kohli,Kolkata Knight Riders,Eden Gardens,0
27,YK Pathan,Royal Challengers Bangalore,Eden Gardens,8
27,YS Chahal,Kolkata Knight Riders,Eden Gardens,0
28,AM Rahane,Mumbai Indians,Wankhede Stadium,38
28,BA Stokes,Mumbai Indians,Wankhede Stadium,17
28,DT Christian,Mumbai Indians,Wankhede Stadium,8
28,HH Pandya,Rising Pune Supergiant,Wankhede Stadium,13
28,Harbhajan Singh,Rising Pune Supergiant,Wankhede Stadium,7
28,JC Buttler,Rising Pune Supergiant,Wankhede Stadium,17
28,KA Pollard,Rising Pune Supergiant,Wankhede Stadium,9
28,KV Sharma,Rising Pune Supergiant,Wankhede Stadium,11
28,MK Tiwary,Mumbai Indians,Wankhede Stadium,22
28,MS Dhoni,Mumbai Indians,Wankhede Stadium,7
28,N Rana,Rising Pune Supergiant,Wankhede Stadium,3
28,PA Patel,Rising Pune Supergiant,Wankhede Stadium,33
28,RA Tripathi,Mumbai Indians,Wankhede Stadium,45
28,RG Sharma,Rising Pune Supergiant,Wankhede Stadium,58
28,SPD Smith,Mumbai Indians,Wankhede Stadium,17
28,Washington Sundar,Mumbai Indians,Wankhede Stadium,2
29,AM Rahane,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,46
29,DM Bravo,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,6
29,DT Christian,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,16
29,G Gambhir,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,62
29,MK Tiwary,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,1
29,MS Dhoni,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,23
29,RA Tripathi,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,38
29,RV Uthappa,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,87
29,SP Narine,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,16
29,SPD Smith,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,51
30,A Choudhary,Gujarat Lions,M Chinnaswamy Stadium,15
30,AB de Villiers,Gujarat Lions,M Chinnaswamy Stadium,5
30,AJ Finch,Royal Challengers Bangalore,M Chinnaswamy Stadium,72
30,BB McCullum,Royal Challengers Bangalore,M Chinnaswamy Stadium,3
30,CH Gayle,Gujarat Lions,M Chinnaswamy Stadium,8
30,Ishan Kishan,Royal Challengers Bangalore,M Chinnaswamy Stadium,16
30,KM Jadhav,Gujarat Lions,M Chinnaswamy Stadium,31
30,Mandeep Singh,Gujarat Lions,M Chinnaswamy Stadium,8
30,P Negi,Gujarat Lions,M Chinnaswamy Stadium,32
30,RA Jadeja,Royal Challengers Bangalore,M Chinnaswamy Stadium,2
30,S Aravind,Gujarat Lions,M Chinnaswamy Stadium,9
30,S Badree,Gujarat Lions,M Chinnaswamy Stadium,3
30,SK Raina,Royal Challengers Bangalore,M Chinnaswamy Stadium,34
30,TM Head,Gujarat Lions,M Chinnaswamy Stadium,0
30,V Kohli,Gujarat Lions,M Chinnaswamy Stadium,10
30,YS Chahal,Gujarat Lions,M Chinnaswamy Stadium,1
31,AR Bawne,Kolkata Knight Riders,Eden Gardens,12
31,CH Morris,Kolkata Knight Riders,Eden Gardens,11
31,CJ Anderson,Kolkata Knight Riders,Eden Gardens,2
31,G Gambhir,Delhi Daredevils,Eden Gardens,71
31,KK Nair,Kolkata Knight Riders,Eden Gardens,15
31,MK Pandey,Delhi Daredevils,Eden Gardens,5
31,RR Pant,Kolkata Knight Riders,Eden Gardens,6
31,RV Uthappa,Delhi Daredevils,Eden Gardens,59
31,SP Jackson,Delhi Daredevils,Eden Gardens,12
31,SP Narine,Delhi Daredevils,Eden Gardens,4
31,SS Iyer,Kolkata Knight Riders,Eden Gardens,47
31,SV Samson,Kolkata Knight Riders,Eden Gardens,60
32,AR Patel,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",16
32,Anureet Singh,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",15
32,DA Warner,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",51
32,EJG Morgan,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",26
32,GJ Maxwell,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
32,I Sharma,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",5
32,KS Williamson,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",54
32,M Vohra,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",3
32,MC Henriques,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",7
32,MJ Guptill,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",23
32,MM Sharma,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",2
32,S Dhawan,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",77
32,SE Marsh,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",84
32,WP Saha,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",2
32,Yuvraj Singh,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",15
33,AB de Villiers,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,3
33,AF Milne,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,5
33,AM Rahane,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,6
33,KM Jadhav,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,7
33,MK Tiwary,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,44
33,MS Dhoni,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,21
33,P Negi,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,3
33,RA Tripathi,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,37
33,S Aravind,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,8
33,S Badree,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2
33,SPD Smith,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,45
33,STR Binny,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,1
33,Sachin Baby,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2
33,TM Head,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2
33,V Kohli,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,55
33,YS Chahal,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,4
34,AJ Finch,Mumbai Indians,Saurashtra Cricket Association Stadium,1
34,AJ Tye,Mumbai Indians,Saurashtra Cricket Association Stadium,25
34,Ankit Soni,Mumbai Indians,Saurashtra Cricket Association Stadium,7
34,BB McCullum,Mumbai Indians,Saurashtra Cricket Association Stadium,7
34,Basil Thampi,Mumbai Indians,Saurashtra Cricket Association Stadium,2
34,HH Pandya,Gujarat Lions,Saurashtra Cricket Association Stadium,4
34,Harbhajan Singh,Gujarat Lions,Saurashtra Cricket Association Stadium,0
34,IK Pathan,Mumbai Indians,Saurashtra Cricket Association Stadium,2
34,Ishan Kishan,Mumbai Indians,Saurashtra Cricket Association Stadium,48
34,JC Buttler,Gujarat Lions,Saurashtra Cricket Association Stadium,10
34,JJ Bumrah,Gujarat Lions,Saurashtra Cricket Association Stadium,0
34,JP Faulkner,Mumbai Indians,Saurashtra Cricket Association Stadium,21
34,KA Pollard,Gujarat Lions,Saurashtra Cricket Association Stadium,25
34,KD Karthik,Mumbai Indians,Saurashtra Cricket Association Stadium,2
34,KH Pandya,Gujarat Lions,Saurashtra Cricket Association Stadium,29
34,MJ McClenaghan,Gujarat Lions,Saurashtra Cricket Association Stadium,1
34,N Rana,Gujarat Lions,Saurashtra Cricket Association Stadium,19
34,PA Patel,Gujarat Lions,Saurashtra Cricket Association Stadium,70
34,RA Jadeja,Mumbai Indians,Saurashtra Cricket Association Stadium,28
34,RG Sharma,Gujarat Lions,Saurashtra Cricket Association Stadium,5
34,SK Raina,Mumbai Indians,Saurashtra Cricket Association Stadium,1
34,SL Malinga,Gujarat Lions,Saurashtra Cricket Association Stadium,0
35,A Mishra,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",4
35,CH Morris,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2
35,CJ Anderson,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",18
35,HM Amla,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Mohali",16
35,K Rabada,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",11
35,KK Nair,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",11
35,MJ Guptill,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Mohali",50
35,Mohammed Shami,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2
35,RR Pant,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",3
35,S Nadeem,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
35,SS Iyer,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",6
35,SV Samson,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",5
35,SW Billings,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",0
36,C de Grandhomme,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",18
36,CR Woakes,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",6
36,DA Warner,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",126
36,G Gambhir,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",11
36,KS Williamson,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",40
36,MK Pandey,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",39
36,RV Uthappa,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",53
36,S Dhawan,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",29
36,SP Jackson,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",16
36,SP Narine,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1
36,YK Pathan,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",12
36,Yuvraj Singh,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",6
37,AB de Villiers,Mumbai Indians,Wankhede Stadium,43
37,AF Milne,Mumbai Indians,Wankhede Stadium,0
37,HH Pandya,Royal Challengers Bangalore,Wankhede Stadium,14
37,JC Buttler,Royal Challengers Bangalore,Wankhede Stadium,33
37,KA Pollard,Royal Challengers Bangalore,Wankhede Stadium,17
37,KH Pandya,Royal Challengers Bangalore,Wankhede Stadium,2
37,KM Jadhav,Mumbai Indians,Wankhede Stadium,28
37,KV Sharma,Royal Challengers Bangalore,Wankhede Stadium,9
37,Mandeep Singh,Mumbai Indians,Wankhede Stadium,17
37,N Rana,Royal Challengers Bangalore,Wankhede Stadium,27
37,P Negi,Mumbai Indians,Wankhede Stadium,35
37,PA Patel,Royal Challengers Bangalore,Wankhede Stadium,0
37,RG Sharma,Royal Challengers Bangalore,Wankhede Stadium,56
37,SR Watson,Mumbai Indians,Wankhede Stadium,3
37,TM Head,Mumbai Indians,Wankhede Stadium,12
37,V Kohli,Mumbai Indians,Wankhede Stadium,20
38,AJ Finch,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,13
38,AM Rahane,Gujarat Lions,Maharashtra Cricket Association Stadium,4
38,Ankit Soni,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,0
38,BA Stokes,Gujarat Lions,Maharashtra Cricket Association Stadium,103
38,BB McCullum,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,45
38,Basil Thampi,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2
38,DR Smith,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,0
38,DT Christian,Gujarat Lions,Maharashtra Cricket Association Stadium,17
38,Ishan Kishan,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,31
38,JP Faulkner,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,6
38,KD Karthik,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,29
38,MK Tiwary,Gujarat Lions,Maharashtra Cricket Association Stadium,0
38,MS Dhoni,Gujarat Lions,Maharashtra Cricket Association Stadium,26
38,PJ Sangwan,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,1
38,RA Jadeja,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,19
38,RA Tripathi,Gujarat Lions,Maharashtra Cricket Association Stadium,6
38,SK Raina,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,8
38,SPD Smith,Gujarat Lions,Maharashtra Cricket Association Stadium,4
39,CH Morris,Sunrisers Hyderabad,Feroz Shah Kotla,15
39,CJ Anderson,Sunrisers Hyderabad,Feroz Shah Kotla,41
39,DA Warner,Delhi Daredevils,Feroz Shah Kotla,30
39,KK Nair,Sunrisers Hyderabad,Feroz Shah Kotla,39
39,KS Williamson,Delhi Daredevils,Feroz Shah Kotla,24
39,MC Henriques,Delhi Daredevils,Feroz Shah Kotla,25
39,RR Pant,Sunrisers Hyderabad,Feroz Shah Kotla,34
39,S Dhawan,Delhi Daredevils,Feroz Shah Kotla,28
39,SS Iyer,Sunrisers Hyderabad,Feroz Shah Kotla,33
39,SV Samson,Sunrisers Hyderabad,Feroz Shah Kotla,24
39,Yuvraj Singh,Delhi Daredevils,Feroz Shah Kotla,70
40,AM Rahane,Kolkata Knight Riders,Eden Gardens,11
40,BA Stokes,Kolkata Knight Riders,Eden Gardens,14
40,C de Grandhomme,Rising Pune Supergiant,Eden Gardens,36
40,CR Woakes,Rising Pune Supergiant,Eden Gardens,1
40,DT Christian,Kolkata Knight Riders,Eden Gardens,9
40,G Gambhir,Rising Pune Supergiant,Eden Gardens,24
40,MK Pandey,Rising Pune Supergiant,Eden Gardens,37
40,MK Tiwary,Kolkata Knight Riders,Eden Gardens,8
40,MS Dhoni,Kolkata Knight Riders,Eden Gardens,5
40,NM Coulter-Nile,Rising Pune Supergiant,Eden Gardens,6
40,RA Tripathi,Kolkata Knight Riders,Eden Gardens,93
40,SA Yadav,Rising Pune Supergiant,Eden Gardens,30
40,SP Jackson,Rising Pune Supergiant,Eden Gardens,10
40,SP Narine,Rising Pune Supergiant,Eden Gardens,0
40,SPD Smith,Kolkata Knight Riders,Eden Gardens,9
40,UT Yadav,Rising Pune Supergiant,Eden Gardens,2
40,Washington Sundar,Kolkata Knight Riders,Eden Gardens,1
40,YK Pathan,Rising Pune Supergiant,Eden Gardens,4
41,AJ Finch,Delhi Daredevils,Feroz Shah Kotla,27
41,BB McCullum,Delhi Daredevils,Feroz Shah Kotla,1
41,CJ Anderson,Gujarat Lions,Feroz Shah Kotla,18
41,DR Smith,Delhi Daredevils,Feroz Shah Kotla,9
41,Ishan Kishan,Delhi Daredevils,Feroz Shah Kotla,4
41,JP Faulkner,Delhi Daredevils,Feroz Shah Kotla,1
41,KD Karthik,Delhi Daredevils,Feroz Shah Kotla,65
41,KK Nair,Gujarat Lions,Feroz Shah Kotla,12
41,PJ Sangwan,Delhi Daredevils,Feroz Shah Kotla,1
41,RA Jadeja,Delhi Daredevils,Feroz Shah Kotla,18
41,RR Pant,Gujarat Lions,Feroz Shah Kotla,97
41,SK Raina,Delhi Daredevils,Feroz Shah Kotla,77
41,SS Iyer,Gujarat Lions,Feroz Shah Kotla,14
41,SV Samson,Gujarat Lions,Feroz Shah Kotla,61
42,A Choudhary,Kings XI Punjab,M Chinnaswamy Stadium,4
42,AB de Villiers,Kings XI Punjab,M Chinnaswamy Stadium,10
42,AR Patel,Royal Challengers Bangalore,M Chinnaswamy Stadium,38
42,CH Gayle,Kings XI Punjab,M Chinnaswamy Stadium,0
42,GJ Maxwell,Royal Challengers Bangalore,M Chinnaswamy Stadium,6
42,HM Amla,Royal Challengers Bangalore,M Chinnaswamy Stadium,1
42,KM Jadhav,Kings XI Punjab,M Chinnaswamy Stadium,6
42,M Vohra,Royal Challengers Bangalore,M Chinnaswamy Stadium,25
42,MJ Guptill,Royal Challengers Bangalore,M Chinnaswamy Stadium,9
42,MM Sharma,Royal Challengers Bangalore,M Chinnaswamy Stadium,6
42,Mandeep Singh,Kings XI Punjab,M Chinnaswamy Stadium,46
42,P Negi,Kings XI Punjab,M Chinnaswamy Stadium,21
42,S Aravind,Kings XI Punjab,M Chinnaswamy Stadium,4
42,S Badree,Kings XI Punjab,M Chinnaswamy Stadium,8
42,SE Marsh,Royal Challengers Bangalore,M Chinnaswamy Stadium,20
42,SR Watson,Kings XI Punjab,M Chinnaswamy Stadium,3
42,V Kohli,Kings XI Punjab,M Chinnaswamy Stadium,6
42,VR Aaron,Royal Challengers Bangalore,M Chinnaswamy Stadium,0
42,WP Saha,Royal Challengers Bangalore,M Chinnaswamy Stadium,21
42,YS Chahal,Kings XI Punjab,M Chinnaswamy Stadium,4
43,AM Rahane,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",22
43,B Kumar,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",0
43,BA Stokes,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",39
43,Bipul Sharma,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",8
43,DA Warner,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",40
43,DT Christian,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4
43,KS Williamson,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",4
43,MC Henriques,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",4
43,MK Tiwary,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",9
43,MS Dhoni,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",31
43,NV Ojha,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",9
43,RA Tripathi,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1
43,Rashid Khan,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",3
43,S Dhawan,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",19
43,S Kaul,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",0
43,SN Thakur,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0
43,SPD Smith,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",34
43,Washington Sundar,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1
43,Yuvraj Singh,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",47
44,A Mishra,Mumbai Indians,Feroz Shah Kotla,9
44,CJ Anderson,Mumbai Indians,Feroz Shah Kotla,10
44,HH Pandya,Delhi Daredevils,Feroz Shah Kotla,29
44,K Rabada,Mumbai Indians,Feroz Shah Kotla,0
44,KA Pollard,Delhi Daredevils,Feroz Shah Kotla,63
44,KK Nair,Mumbai Indians,Feroz Shah Kotla,21
44,LMP Simmons,Delhi Daredevils,Feroz Shah Kotla,66
44,MN Samuels,Mumbai Indians,Feroz Shah Kotla,1
44,Mohammed Shami,Mumbai Indians,Feroz Shah Kotla,7
44,PA Patel,Delhi Daredevils,Feroz Shah Kotla,25
44,PJ Cummins,Mumbai Indians,Feroz Shah Kotla,10
44,RG Sharma,Delhi Daredevils,Feroz Shah Kotla,10
44,RR Pant,Mumbai Indians,Feroz Shah Kotla,0
44,SS Iyer,Mumbai Indians,Feroz Shah Kotla,3
44,SV Samson,Mumbai Indians,Feroz Shah Kotla,0
44,Z Khan,Mumbai Indians,Feroz Shah Kotla,2
45,AB de Villiers,Kolkata Knight Riders,M Chinnaswamy Stadium,10
45,C de Grandhomme,Royal Challengers Bangalore,M Chinnaswamy Stadium,31
45,CA Lynn,Royal Challengers Bangalore,M Chinnaswamy Stadium,50
45,CH Gayle,Kolkata Knight Riders,M Chinnaswamy Stadium,0
45,G Gambhir,Royal Challengers Bangalore,M Chinnaswamy Stadium,14
45,KM Jadhav,Kolkata Knight Riders,M Chinnaswamy Stadium,8
45,MK Pandey,Royal Challengers Bangalore,M Chinnaswamy Stadium,4
45,Mandeep Singh,Kolkata Knight Riders,M Chinnaswamy Stadium,52
45,P Negi,Kolkata Knight Riders,M Chinnaswamy Stadium,5
45,SP Narine,Royal Challengers Bangalore,M Chinnaswamy Stadium,54
45,TM Head,Kolkata Knight Riders,M Chinnaswamy Stadium,75
45,V Kohli,Kolkata Knight Riders,M Chinnaswamy Stadium,5
45,YK Pathan,Royal Challengers Bangalore,M Chinnaswamy Stadium,0
46,AJ Finch,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2
46,AR Patel,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",2
46,DR Smith,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",74
46,GJ Maxwell,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",20
46,HM Amla,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",104
46,Ishan Kishan,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",29
46,KD Karthik,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",35
46,MJ Guptill,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",2
46,RA Jadeja,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",7
46,SE Marsh,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",58
46,SK Raina,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",39
47,DA Warner,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",6
47,HH Pandya,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",15
47,Harbhajan Singh,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1
47,KA Pollard,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",5
47,KV Sharma,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",5
47,LMP Simmons,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1
47,MC Henriques,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",44
47,MJ McClenaghan,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2
47,N Rana,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",9
47,PA Patel,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",23
